NCBI Gene ID	Human NCBI Gene ID	PValue	logFC
606662	55848	0.25670061	-0.381684664
606666	28972	0.611476256	0.208379803
613144	1736	0.709294947	-0.177204036
613239	3060	1.0	0.682362658
619193		0.377844567	0.698406555
619201	84976	0.435548585	-0.15884459
619246	29993	0.53575328	-0.113614025
619252	84984	0.775274667	-0.122666097
619257	89927	0.488671113	-0.275849987
619262	85439	0.982023125	0.005887788
619267	80725	0.415584554	0.393666206
619271	143884	0.061854665	-0.448821227
619412	4734	0.683842342	-0.144804219
64000	51474	0.036464288	-0.243000854
641319	79135	0.279503666	0.267906336
641325		0.054497838	0.376403022
641330	83734	0.847987955	-0.096478156
641418		0.371438228	0.334516503
641423	50487	0.737926245	0.393045367
641475	171425	0.924904267	-0.028500934
641483	50804	0.080466521	-0.482263486
641490	84364	0.080168794	-0.182654592
641495	56983	0.104021962	-0.302068012
641503	253769	0.679124184	-0.288495122
641570	54928	0.990116964	0.003454946
641575	88	0.008027272	-1.253275747
641580	283726	0.350562558	0.519191093
64264	5354	0.501733128	0.14831032
64270		0.022962222	0.719385919
64274	1436	0.022977095	0.496859726
64278	5695	0.882180455	-0.054124296
64605	10553	0.092030742	0.264757558
64612	476	0.073966326	-0.19335357
64671		0.722367619	-0.241231149
64807		0.375200238	0.829432076
65088	4988	0.293191604	-0.483868281
65225	1509	0.193443235	0.365966816
65229	1487	0.985608596	-0.015631472
65233	51804	0.923542707	0.035821147
65237	1432	0.943632911	0.020786012
652982	3658	0.069624559	-0.256741498
654774	9732	0.024971011	0.457693185
654827	55203	0.959615701	0.021719864
664685	6525	0.860377371	0.047021178
664696	57103	0.816675378	0.092565955
664708		0.093630497	-0.4727486
664746	146395	0.36167883	-0.560198586
664752	60314	0.274153812	-0.44963124
664756		0.0022984	-1.380717533
664762	9290	0.874188113	-0.248094173
664766	57179	0.53963337	-0.079577552
664772	3373	0.72205821	-0.127286559
677744	4069	0.635383872	-0.340559472
677752	9535	0.65760428	-0.461712774
678512	2277	0.005756118	-0.770299513
678517	25830	0.044087062	0.335976295
678522	137964	0.650443799	-0.13677773
678531		0.147477078	-0.499029854
678540	2582	0.898724942	0.035961216
678545	51292	0.252355625	-0.26775579
678551	123016	0.36712083	-0.209885546
678558	9108	0.325346938	0.195943347
678565		0.456274403	0.314505135
678588	10436	0.603237894	0.19912782
678598	5307	0.512240479	-0.155659092
678602	50511	0.637028351	0.349975201
678606	388650	0.343555024	0.190481514
678610	5871	0.380297091	0.186862381
678616	79648	0.331477259	-0.232105884
678627		0.189493062	-0.366948204
678634		0.622460891	-0.221956227
678640	51162	0.407670355	0.185777508
678652	8997	0.915501133	0.098514686
692127	2176	0.914382045	0.077826743
692255		0.965987873	0.032225171
692268	64921	0.001511855	-0.463302137
692275	23326	0.169335388	-0.239421667
692279	668	0.209541937	-0.619309567
692289	29110	0.47202965	-0.164798727
692296	10138	0.058529652	0.343363162
692305	65009	0.581503603	0.107618593
692323	57099	0.256798975	-0.219174052
692331	10152	0.046063915	-0.251310975
723994	286204	0.00158972	0.735876054
723998		0.033543824	-0.599935035
724002	28976	0.036472407	-0.303487093
724006	4249	0.119758996	0.183365084
724011	284611	0.171030762	0.370044477
724016	266743	0.003463497	-1.643315931
724049	11103	0.27203639	-0.399632398
735248	154881	0.1944477	0.325278663
735292	3984	0.120485209	-0.340106504
735312		0.238155831	0.244506518
751109	2057	0.176410877	0.65047489
751625	79609	0.341177952	-0.250157168
751629	387893	0.796340282	-0.055882273
751634	54626	0.357281586	0.291800736
751638		0.219650362	-1.087434008
751643	200185	0.555016189	0.164949221
751647	79652	0.441398128	0.400818199
751652		0.659035335	0.172486835
751659	2570	0.874941845	-0.113298526
751664	9317	0.004249846	-1.207533719
751668	2645	0.426056175	-0.563938597
751672	120534	0.352247242	-0.355836932
751680	2734	0.705095668	-0.121364608
751684	130888	0.304575711	0.827673827
751689	11335	0.743179924	-0.072390187
751696		0.043830771	1.079181811
751702	441054	0.68715108	0.337767417
751709	652991	0.388184403	-0.156448496
751721	1325	0.109426782	0.58517516
751727	116841	0.296861237	0.159684664
751732	124454	0.152564054	-0.40148243
751739	100125288	1.0	-0.55176565
751743	284439	0.645050981	-0.179177743
751747	6781	0.584140315	0.774322173
751753	4924	0.514244079	-0.099975426
751759	23353	0.011933928	-0.668977137
751763	27113	0.842966696	0.076515202
751784	3357	0.980077803	0.019645232
751793	4606	0.221169801	-0.763165398
767635	93611	0.203117099	-0.666415989
767640	151742	0.562158681	-0.124161318
767644	11143	0.96130222	0.038178665
767648	79029	0.172501281	-0.422232003
767653		0.026139514	1.106996191
767658	85014	0.019985631	0.701258873
767662	54977	0.124491263	1.033361856
767667	89853	9.46e-06	0.936581634
767672		0.391519322	-0.866623362
767676	10217	0.775984268	-0.045272458
767682		0.009665564	-0.413872728
767688		0.932433863	-0.106222393
767694	89874	0.184107492	0.304149693
767699		0.507759246	-0.26776128
767705		0.409456136	-0.3273602
767710	125170	0.505200283	0.158036324
767716		0.283400055	-0.234513233
767721	127933	0.061256176	0.602259137
767726	112812	0.759438667	0.169277565
767730	138065	0.156963378	-0.235384879
767736	338657	0.436959253	0.147719075
767740		0.775986082	-0.299434795
767745	2902	0.042299021	-0.22061226
767749	10863	0.972876799	-0.034689029
767754	1062	0.06675749	-0.313396444
767759		0.685366464	-0.242829583
767763	23233	0.151732401	0.507958503
767769	80817	0.040408584	0.399642022
767774	11082	0.000196839	1.070093871
767781		0.973598384	-0.007126641
767787	3263	0.794830085	0.140828637
767792	222967	0.996269774	-0.004421063
767797	51096	0.078310689	-0.523574708
767803	375307	0.349967524	0.512280814
767808	6399	0.181872151	0.149808979
768120	140545	0.408194478	0.546390754
768124	55756	0.24990566	-0.210249009
768129	284325	0.391885798	-0.276991034
768134	83608	0.913449894	-0.038656847
768138	84650	0.410151935	0.360240944
768144	134265	0.354458183	-0.190468062
768149	90378	0.394602855	-0.208720112
768156	11334	0.1912491889999999	0.314399776
768160	54751	0.023718043	-0.687442474
768165	1806	0.862186009	-0.047946325
768174		0.518332075	0.24654034
768179		0.038401727	0.540582878
768184	54456	0.246907386	-0.542812654
768188		0.404569242	-0.675807513
768194	9463	0.102795104	0.426457802
768199	84302	0.761345519	-0.07830222
768205	285555	0.123016974	0.607708533
768286	90060	0.324016487	0.235114459
768293	23373	7.05e-06	2.415058678
768300		0.529607678	-0.11779972
777607	80204	0.000569718	-0.33173304
777612	1388	0.00227847	-0.818887633
777616		0.816676421	-0.049302828
777622	55092	0.520470517	-0.194039475
777626		0.80069377	-0.07647204
777630	56649	0.023220176	0.377122879
777637	56957	0.000148182	1.308445118
777641	7857	0.534515813	0.125966815
777668	23275	0.370939229	-0.18113676
777708	80013	0.53388712	-0.128435578
777713	57552	0.346750311	0.388111207
777720	54764	0.451656491	0.181586057
777729		0.166701696	0.19209829
777734	158866	0.929598309	0.026284986
777738	55048	0.442214378	0.161642033
777750	1889	0.027931379	-0.389922333
777756	4928	0.000404867	-0.356142757
777765	256356	0.020723615	0.362602869
777792		0.038543197	0.593007071
780837		0.991846027	0.006082129
780842	79746	0.823690954	-0.165181714
790916	253430	0.770890376	0.101528325
790924	10713	0.030812212	-0.376921508
790930	4753	0.017450466	-0.417833563
790935	51535	0.215237373	-0.206443997
790940	342979	0.148517462	0.253339044
790945	4947	0.713018033	-0.223882799
791107	9394	0.321168092	-0.482975723
791133	25915	0.311404423	0.465942022
791139		0.103503438	2.071542146
791143	79874	0.65839789	0.117082181
791148	63906	0.024139472	-0.52727883
791153	26119	0.389223682	-0.191021566
791157	460	0.060437223	-0.248449222
791161	27112	0.598491996	-0.265214266
791166	728489	0.871952157	-0.071852259
791175	54738	0.163191368	0.398035913
791180	152573	0.000484703	-0.498805583
791185	10861	0.419592804	0.220008611
791190	123591	0.137700374	0.246430278
791194	4968	0.052711649	-0.525248531
791200	131578	0.257412727	-0.364891334
791204	374882	0.650539729	-0.113120487
791209	54681	6e-06	-0.941389173
791214		0.543514651	0.28641636
791222	23184	0.70219577	-0.148412302
791453		0.072666047	0.441849841
791461	5073	0.002212639	-0.432562057
791496		0.632847603	-0.646318913
791526	5617	0.238555754	0.471312771
791592	883	0.682137455	-0.100805165
791628	23409	0.770664462	-0.107846902
791696	41	0.903928893	0.054505903
791728	5973	0.142727914	-0.401761682
791738	58515	0.965151366	-0.023102534
791758	140456	0.808852338	-0.301763089
791772	11061	0.09240962	-0.338585171
791793	1525	0.621121257	0.268580176
79186		0.742830107	-0.168076183
791915	133121	0.583123075	-0.145978233
791981	51093	0.511741477	0.251783663
791996	388695	0.230994281	0.25938046
792024		0.662256446	-0.159151257
792063		0.464143755	-0.814835652
792098		0.25366986	0.702752762
792160	3659	0.020047718	1.226252096
792189		0.456561175	-0.826927414
792198		0.016335632	1.001625921
792229	51100	0.446291684	-0.145927477
792268	2585	0.133644027	-0.47691347
792319		0.03154078	-0.802090422
792398	7337	0.01797963	0.188493665
792417		0.027984745	0.915658861
792456	5017	0.000425506	0.792856958
792477		0.720451201	-0.209322967
792516		0.130140317	0.229712665
792544	6651	0.25900135	0.231057034
792564		0.872782584	0.059988103
792610	126393	7.7e-06	-1.759272945
792623		0.082207782	-0.407584224
792676		0.638354636	0.361955087
792699		0.929771117	0.040346094
792715		0.011282247	-0.83515843
792763	55652	0.450759354	-0.280739898
792824	283871	0.011342719	-0.956405282
792833		0.037471606	-0.804044887
792865	2734	5.12e-07	-0.59883228
792903	5957	0.820883617	0.133597745
792923	55178	0.682109056	-0.139480409
792939		0.66523554	-0.815876235
792966		0.927810962	0.023774983
792998		0.769109631	0.081801315
793035		0.094183615	-1.29170767
793090	79102	0.581279333	-0.131366958
793100		0.722367619	-0.433743897
793137	3931	0.339579458	-0.321159594
793158		0.09684059	0.496338819
793188		0.954929774	0.031798861
793213		1.0	0.488177799
793262		0.994218424	-0.004167134
793290	200734	0.000807781	0.999112952
793299	54329	0.00822673	-0.572088309
793309	1594	0.191521054	-0.688836696
793334		0.751412384	0.28265493
793347		0.87432283	0.189898704
793364	121512	0.497234273	0.226136075
793447		0.196190831	-0.719127041
793458	5697	0.668059181	0.452141762
793476		0.781235998	0.084981031
793524	8509	0.828512314	-0.074445196
793563		0.338226443	0.328542841
793616	374395	0.899424104	0.048449519
793657	83891	0.305491093	-0.137476994
793668	4886	0.155678099	1.295466584
793697	79007	0.801110687	0.091582505
793726		0.578778201	0.075919703
793732		0.761277258	-0.068708402
79376	2674	0.722367619	0.076815447
79377	2674	0.6648578	-0.127587626
793785	5870	0.008048702	-0.290107181
793799	284013	0.247526647	0.425640752
79381	2950	0.970917738	0.014703294
793825	79713	0.408899822	0.336513386
793842		0.125646798	0.283541394
793873	79753	0.95885696	-0.01685475
793893		0.805069992	-0.157410254
793907	3484	0.043296241	0.820125018
793922	84915	0.606215083	0.085641288
793938		0.150706578	1.364416796
793952	9693	0.75986416	-0.09809526
793969	54462	0.125465872	0.387179308
793997	65998	0.920758668	0.038805323
794026	8536	0.029850797	0.49018234
794066		0.091308279	-1.474248061
794084		0.752491771	-0.080616554
794093	56654	0.098670838	-0.388591507
794129	23383	0.003104439	-0.568662363
794165	84631	0.047526782	-0.316009317
794171	23512	0.030594516	-0.330839425
794178	3069	0.000576037	-0.387846425
794214		0.011285578	0.330960675
794234	56990	0.278497432	0.389408438
794258	55220	0.533470226	0.29782348
794293	7005	0.000107199	0.863572388
794323	51191	0.898724942	-0.099708043
794323	55008	0.898724942	-0.099708043
794348	55051	0.870234928	-0.039957682
794363		0.352946881	-0.458781486
794385		0.841552437	-0.045624078
794401	1142	0.179557657	-0.35656318
794428		1.0	0.386488245
794462		0.001258394	0.4107055
794486		0.608180397	-0.117007045
794515		0.3007304	-0.337810429
794589	10988	0.011499529	-0.654266836
794624		0.958752092	-0.013294261
794649	2150	0.249037273	-0.354536323
794667	5009	0.96034299	0.018959991
794692		0.460024472	-0.485186674
794722	57565	0.765501714	-0.075262673
794752	1158	0.322832007	-0.302588491
794766		1.0	-0.188096894
794803		0.807206638	-0.110411994
794838		0.003882889	-0.446971854
794882	55108	0.158975013	-0.32841816
794913		0.007764907	1.484610725
794943		0.684077253	-0.272281699
795008		0.695865307	-0.131915651
795026		0.401460217	-0.81393252
795041	63905	0.041683526	0.440722975
795086		0.913805774	0.150141493
795106		0.335182957	0.698389643
795154	196294	0.172710273	0.469290117
795181	643596	0.419765496	0.578731852
795258	8929	0.414089978	0.358831417
795283	9355	0.819787662	-0.142065901
795315		1.0	1.133406824
795335	25802	0.92057862	-0.166047591
795398	4904	0.039181515	0.411028687
795445	6697	0.200537843	-0.279429004
795490	3742	0.265359328	0.36619125
795516	399947	0.828999069	0.054016542
795538		0.385500473	0.268119658
795592	124637	0.074235981	-0.920151232
795635		0.293449114	-0.697614678
795668		0.846311584	0.191500474
795685	25797	0.146593633	-0.341078286
795709		0.285108479	-0.747491921
795752	394	0.010520907	-0.198705178
795785		0.387238355	0.892743639
795882	84645	0.595090757	0.46564271
795914		0.943882889	-0.074713698
795933	84971	0.41270936	0.125778762
795946		0.301784522	0.276457955
796066	79091	0.482033563	-0.142233856
796113	27439	0.452411457	0.513861309
796135		0.048274952	0.267964543
796171	90864	0.00173349	0.442786991
796217		0.949216405	0.043373355
796276	59336	0.022263841	-0.347195328
796309	51608	0.467810834	0.126423812
796322	6520	0.002236929	-0.921910321
796378		0.980804314	0.016508948
796407	8204	0.031586492	0.345515618
796432		0.256442486	0.271320956
796449		0.164082807	0.391905198
796456		0.047380024	-0.399268768
796487		0.816675378	0.130344415
796535		0.16566602	-0.324327205
796551	7015	0.250947961	-0.241540027
796577	23363	0.007292731	0.409177419
796591		0.931389079	-0.063133144
796610		0.101719969	0.495970427
796667		0.341177952	0.318277699
796720	63976	0.016818874	0.590847838
796749		0.005191715	0.81657924
796762		0.087781614	1.286636627
796782	283446	0.720314057	0.208490739
796836		0.286713956	-0.179892518
796866		0.491518537	0.72583075
796902		0.953859156	-0.0170189
796966		0.47272496	0.187194367
796997	374291	0.482048039	0.399728719
797016		0.884965769	0.085556038
797085		0.760372047	0.525938673
797097	153770	0.420551769	0.40963381
797132	23411	6.4e-07	-0.679221921
797138		0.256774473	0.642338902
797154		0.37780122	0.499956631
797190	151306	1.0	0.841000745
797201	55167	0.168188753	-0.187992808
797244	390594	0.835122879	0.134884706
797252	129080	0.093445459	0.176070247
797289	127254	0.85933875	-0.060161984
797297	11249	0.365444413	0.393254932
797309		0.499111634	0.423081731
797331		0.000161018	2.160687944
797346	6692	0.398036119	-0.152773983
797355	440073	0.000196839	0.872005556
797384		1.0	-1.13132629
797422	10617	0.421544887	-0.320775756
797436		0.825575287	-0.127373712
797473	10915	1.47e-05	-0.508298429
797493	55321	1.91e-05	2.862578494
797517		0.789455946	-0.131042249
797531		1.0	-0.397064519
797554		0.370403355	0.993667883
797592		0.108393293	0.584081442
797618		0.429869013	0.268341044
797637	338773	0.892947975	-0.093707955
797659	2853	0.093249293	0.326656685
797680		0.403414963	0.13004846
797700		0.790989302	0.098482517
797715	4967	0.764765777	-0.061257189
797748		0.513856616	-0.207249538
797781		0.760029498	-0.111943001
797807		0.072646467	-0.432459803
797834	4793	0.173414756	0.275857927
797861	29114	0.80638128	0.09152869
797891	122809	0.716584884	0.237293411
797923	126695	0.839765156	0.066628662
797943	23645	0.80290952	0.081451587
797970	22898	0.049425281	-0.277101535
798008	23597	0.806891941	0.104942806
798022	93034	0.070258494	0.549765149
798052	22877	0.194457022	0.200948417
798079	5355	0.791673282	0.052104453
798088	9810	0.407070605	0.216494632
798097		0.039735949	-0.468607659
798151	5316	0.165371339	0.25284201
798206		0.376410641	0.367518571
798226	8509	0.23272423	0.261531614
798252		0.882278318	-0.038527823
798262	55180	0.256041855	-0.388109319
798285	161253	0.63776882	0.265476449
798291	514	0.43918752	0.363680234
798319		0.961471723	-0.037182565
798352	10393	0.085387706	-0.785051205
798364	26275	0.753332859	-0.057393463
798385		0.021643275	0.662703055
798402	64285	0.025466178	-0.341304684
798429	100287932	0.590709446	-0.101349989
798445		0.64417518	0.201291752
798465	23500	0.024873915	1.144333687
798492	64926	0.672890755	-0.242954976
798517	64783	0.745551763	-0.08461749
798535	79927	0.00786368	0.855350181
798574	434	0.721486756	0.26991169
798583	3778	0.09159837	0.674499931
798606		0.42073565	0.252657406
798632	4637	0.548991569	0.151613891
798688	84681	0.007840899	0.507963535
798701		0.985889637	0.0108571
798716	729920	0.080449125	-0.329346439
798746	54832	0.041960462	1.389550568
798778	203069	0.240300503	-0.29470534
798791	2901	0.925085265	-0.027300943
798836	27075	0.270888181	0.312776487
798868		0.411373325	-0.266867601
