ZFIN ID	Human NCBI Gene ID
ZDB-GENE-090311-26	54805
ZDB-GENE-090311-28	5923
ZDB-GENE-090311-29	23272
ZDB-GENE-090311-3	9148
ZDB-GENE-090311-30	718
ZDB-GENE-090311-31	10312
ZDB-GENE-090311-38	393
ZDB-GENE-090311-43	285220
ZDB-GENE-090311-45	54963
ZDB-GENE-090311-46	7360
ZDB-GENE-090311-47	240
ZDB-GENE-090311-49	151835
ZDB-GENE-090311-5	57644
ZDB-GENE-090311-50	5921
ZDB-GENE-090311-51	145553
ZDB-GENE-090311-52	23250
ZDB-GENE-090311-54	65059
ZDB-GENE-090311-55	23344
ZDB-GENE-090311-56	51191
ZDB-GENE-090311-56	55008
ZDB-GENE-090311-6	5362
ZDB-GENE-090311-7	51191
ZDB-GENE-090311-7	55008
ZDB-GENE-090311-8	4967
ZDB-GENE-090311-9	201625
ZDB-GENE-090312-1	27199
ZDB-GENE-090312-102	93550
ZDB-GENE-090312-103	285489
ZDB-GENE-090312-104	286077
ZDB-GENE-090312-106	6870
ZDB-GENE-090312-109	9859
ZDB-GENE-090312-110	5861
ZDB-GENE-090312-115	442117
ZDB-GENE-090312-116	5911
ZDB-GENE-090312-118	148641
ZDB-GENE-090312-119	10749
ZDB-GENE-090312-12	1953
ZDB-GENE-090312-120	26013
ZDB-GENE-090312-121	1261
ZDB-GENE-090312-122	23263
ZDB-GENE-090312-124	10368
ZDB-GENE-090312-127	54831
ZDB-GENE-090312-128	8912
ZDB-GENE-090312-131	7111
ZDB-GENE-090312-132	729830
ZDB-GENE-090312-135	22999
ZDB-GENE-090312-136	537
ZDB-GENE-090312-137	81566
ZDB-GENE-090312-138	138639
ZDB-GENE-090312-139	55236
ZDB-GENE-090312-140	3355
ZDB-GENE-090312-141	1264
ZDB-GENE-090312-142	58517
ZDB-GENE-090312-144	55501
ZDB-GENE-090312-146	80143
ZDB-GENE-090312-149	51168
ZDB-GENE-090312-15	10595
ZDB-GENE-090312-150	80003
ZDB-GENE-090312-152	23294
ZDB-GENE-090312-153	22998
ZDB-GENE-090312-158	58986
ZDB-GENE-090312-161	253430
ZDB-GENE-090312-162	166012
ZDB-GENE-090312-163	23371
ZDB-GENE-090312-165	55501
ZDB-GENE-090312-166	55501
ZDB-GENE-090312-167	688
ZDB-GENE-090312-168	54532
ZDB-GENE-090312-17	2662
ZDB-GENE-090312-170	9806
ZDB-GENE-090312-173	401647
ZDB-GENE-090312-174	94097
ZDB-GENE-090312-175	8662
ZDB-GENE-090312-178	56479
ZDB-GENE-090312-179	140700
ZDB-GENE-090312-18	5007
ZDB-GENE-090312-180	9469
ZDB-GENE-090312-181	57673
ZDB-GENE-090312-183	23261
ZDB-GENE-090312-185	56479
ZDB-GENE-090312-186	5609
ZDB-GENE-090312-188	6865
ZDB-GENE-090312-190	3429
ZDB-GENE-090312-192	10678
ZDB-GENE-090312-193	11275
ZDB-GENE-090312-194	54453
ZDB-GENE-090312-196	1310
ZDB-GENE-090312-197	23635
ZDB-GENE-090312-199	9348
ZDB-GENE-090312-2	2932
ZDB-GENE-090312-201	255743
ZDB-GENE-090312-203	146
ZDB-GENE-090312-204	196743
ZDB-GENE-090312-205	3875
ZDB-GENE-090312-209	27324
ZDB-GENE-090312-21	8455
ZDB-GENE-090312-212	55501
ZDB-GENE-090312-214	55501
ZDB-GENE-090312-215	7125
ZDB-GENE-090312-216	55501
ZDB-GENE-090312-217	23288
ZDB-GENE-090312-22	25878
ZDB-GENE-090312-23	27199
ZDB-GENE-090312-24	84451
ZDB-GENE-090312-28	55118
ZDB-GENE-090312-3	6526
ZDB-GENE-090312-30	93058
ZDB-GENE-090312-31	57600
ZDB-GENE-090312-34	816
ZDB-GENE-090312-38	10411
ZDB-GENE-090312-39	3754
ZDB-GENE-090312-40	1855
ZDB-GENE-090312-42	10085
ZDB-GENE-090312-48	260425
ZDB-GENE-090312-49	8672
ZDB-GENE-090312-50	10564
ZDB-GENE-090312-51	26507
ZDB-GENE-090312-57	5067
ZDB-GENE-090312-63	55584
ZDB-GENE-090312-66	1259
ZDB-GENE-090312-67	57419
ZDB-GENE-090312-68	22849
ZDB-GENE-090312-7	22903
ZDB-GENE-090312-70	23321
ZDB-GENE-090312-74	7016
ZDB-GENE-090312-76	116064
ZDB-GENE-090312-78	3775
ZDB-GENE-090312-8	5860
ZDB-GENE-090312-82	54887
ZDB-GENE-090312-88	80312
ZDB-GENE-090312-89	55751
ZDB-GENE-090312-91	8973
ZDB-GENE-090312-92	25921
ZDB-GENE-090312-93	3429
ZDB-GENE-090312-96	64403
ZDB-GENE-090312-97	8821
ZDB-GENE-090312-98	54790
ZDB-GENE-090313-1	374355
ZDB-GENE-090313-100	9053
ZDB-GENE-090313-101	56977
ZDB-GENE-090313-102	26013
ZDB-GENE-090313-105	84109
ZDB-GENE-090313-107	1308
ZDB-GENE-090313-11	80829
ZDB-GENE-090313-116	100506013
ZDB-GENE-090313-117	9925
ZDB-GENE-090313-124	407738
ZDB-GENE-090313-131	116966
ZDB-GENE-090313-135	607
ZDB-GENE-090313-137	22844
ZDB-GENE-090313-139	8916
ZDB-GENE-090313-141	8651
ZDB-GENE-090313-144	200373
ZDB-GENE-090313-148	142686
ZDB-GENE-090313-149	26205
ZDB-GENE-090313-160	2983
ZDB-GENE-090313-168	10580
ZDB-GENE-090313-174	200942
ZDB-GENE-090313-175	643236
ZDB-GENE-090313-179	80319
ZDB-GENE-090313-182	23306
ZDB-GENE-090313-183	83959
ZDB-GENE-090313-184	55317
ZDB-GENE-090313-185	338761
ZDB-GENE-090313-188	140710
ZDB-GENE-090313-189	401720
ZDB-GENE-090313-191	79955
ZDB-GENE-090313-192	92342
ZDB-GENE-090313-193	122402
ZDB-GENE-090313-194	5334
ZDB-GENE-090313-196	79962
ZDB-GENE-090313-199	56256
ZDB-GENE-090313-2	90378
ZDB-GENE-090313-200	255928
ZDB-GENE-090313-201	10752
ZDB-GENE-090313-204	64105
ZDB-GENE-090313-206	26056
ZDB-GENE-090313-207	23469
ZDB-GENE-090313-208	3429
ZDB-GENE-090313-209	3429
ZDB-GENE-090313-21	22821
ZDB-GENE-090313-210	83851
ZDB-GENE-090313-211	3429
ZDB-GENE-090313-214	130813
ZDB-GENE-090313-215	8436
ZDB-GENE-090313-216	80055
ZDB-GENE-090313-22	148345
ZDB-GENE-090313-222	55160
ZDB-GENE-090313-224	9581
ZDB-GENE-090313-225	6519
ZDB-GENE-090313-227	100129924
ZDB-GENE-090313-228	54954
ZDB-GENE-090313-229	800
ZDB-GENE-090313-23	115004
ZDB-GENE-090313-230	2560
ZDB-GENE-090313-231	57205
ZDB-GENE-090313-233	55614
ZDB-GENE-090313-235	1908
ZDB-GENE-090313-236	63939
ZDB-GENE-090313-237	10388
ZDB-GENE-090313-240	7709
ZDB-GENE-090313-243	128272
ZDB-GENE-090313-248	140706
ZDB-GENE-090313-249	81928
ZDB-GENE-090313-250	118788
ZDB-GENE-090313-253	6866
ZDB-GENE-090313-255	25946
ZDB-GENE-090313-260	54959
ZDB-GENE-090313-262	4850
ZDB-GENE-090313-267	8532
ZDB-GENE-090313-268	167691
ZDB-GENE-090313-270	26267
ZDB-GENE-090313-273	60482
ZDB-GENE-090313-275	140902
ZDB-GENE-090313-276	84445
ZDB-GENE-090313-277	57728
ZDB-GENE-090313-278	5328
ZDB-GENE-090313-28	84168
ZDB-GENE-090313-280	9693
ZDB-GENE-090313-284	57473
ZDB-GENE-090313-285	83637
ZDB-GENE-090313-289	55450
ZDB-GENE-090313-292	55534
ZDB-GENE-090313-299	127731
ZDB-GENE-090313-3	7267
ZDB-GENE-090313-30	54537
ZDB-GENE-090313-304	57701
ZDB-GENE-090313-306	339453
ZDB-GENE-090313-307	23024
ZDB-GENE-090313-310	151647
ZDB-GENE-090313-311	389434
ZDB-GENE-090313-313	55084
ZDB-GENE-090313-317	29886
ZDB-GENE-090313-318	10806
ZDB-GENE-090313-319	85449
ZDB-GENE-090313-322	57705
ZDB-GENE-090313-323	474354
ZDB-GENE-090313-325	55721
ZDB-GENE-090313-326	56063
ZDB-GENE-090313-328	11339
ZDB-GENE-090313-329	79958
ZDB-GENE-090313-33	440145
ZDB-GENE-090313-332	56731
ZDB-GENE-090313-336	221938
ZDB-GENE-090313-34	728215
ZDB-GENE-090313-341	23352
ZDB-GENE-090313-342	126917
ZDB-GENE-090313-344	554
ZDB-GENE-090313-346	6894
ZDB-GENE-090313-349	594855
ZDB-GENE-090313-35	80333
ZDB-GENE-090313-350	150726
ZDB-GENE-090313-352	140685
ZDB-GENE-090313-353	56203
ZDB-GENE-090313-357	84069
ZDB-GENE-090313-366	8269
ZDB-GENE-090313-370	283471
ZDB-GENE-090313-372	4923
ZDB-GENE-090313-376	285513
ZDB-GENE-090313-378	60495
ZDB-GENE-090313-379	83903
ZDB-GENE-090313-380	27146
ZDB-GENE-090313-382	79772
ZDB-GENE-090313-383	26287
ZDB-GENE-090313-384	5066
ZDB-GENE-090313-386	25939
ZDB-GENE-090313-391	401036
ZDB-GENE-090313-40	343990
ZDB-GENE-090313-405	50632
ZDB-GENE-090313-406	22943
ZDB-GENE-090313-408	5613
ZDB-GENE-090313-409	54875
ZDB-GENE-090313-412	4214
ZDB-GENE-090313-43	79728
ZDB-GENE-090313-44	5662
ZDB-GENE-090313-45	8492
ZDB-GENE-090313-46	51604
ZDB-GENE-090313-47	10406
ZDB-GENE-090313-49	79823
ZDB-GENE-090313-5	2815
ZDB-GENE-090313-50	113251
ZDB-GENE-090313-51	8929
ZDB-GENE-090313-52	5780
ZDB-GENE-090313-53	387694
ZDB-GENE-090313-6	23125
ZDB-GENE-090313-63	25943
ZDB-GENE-090313-64	339855
ZDB-GENE-090313-66	84334
ZDB-GENE-090313-67	4661
ZDB-GENE-090313-68	1363
ZDB-GENE-090313-7	22868
ZDB-GENE-090313-71	1763
ZDB-GENE-090313-72	3055
ZDB-GENE-090313-73	323
ZDB-GENE-090313-75	51704
ZDB-GENE-090313-76	400506
ZDB-GENE-090313-79	55294
ZDB-GENE-090313-83	54848
ZDB-GENE-090313-87	58504
ZDB-GENE-090313-92	9751
ZDB-GENE-090313-95	958
ZDB-GENE-090313-98	84162
ZDB-GENE-090316-1	81796
ZDB-GENE-090316-2	4921
ZDB-GENE-090317-1	4690
ZDB-GENE-090319-1	27133
ZDB-GENE-090319-2	81537
ZDB-GENE-090319-3	112840
ZDB-GENE-090319-4	122876
ZDB-GENE-090319-5	6655
ZDB-GENE-090319-6	79944
ZDB-GENE-090327-1	2693
ZDB-GENE-090402-1	148534
ZDB-GENE-090406-1	5803
ZDB-GENE-090406-2	57567
ZDB-GENE-090406-3	64418
ZDB-GENE-090406-4	1459
ZDB-GENE-090407-1	2742
ZDB-GENE-090408-1	6324
ZDB-GENE-090409-1	359845
ZDB-GENE-090409-2	3350
ZDB-GENE-090409-3	3352
ZDB-GENE-090410-1	64377
ZDB-GENE-090410-3	1129
ZDB-GENE-090410-4	1131
ZDB-GENE-090410-5	1131
ZDB-GENE-090410-6	1132
ZDB-GENE-090410-7	1132
ZDB-GENE-090410-9	1128
ZDB-GENE-090417-1	11116
ZDB-GENE-090417-2	2778
ZDB-GENE-090420-1	1237
ZDB-GENE-090420-3	2781
ZDB-GENE-090421-1	54882
ZDB-GENE-090421-2	5158
ZDB-GENE-090421-4	80230
ZDB-GENE-090422-1	10297
ZDB-GENE-090422-2	283298
ZDB-GENE-090423-1	23384
ZDB-GENE-090428-1	8491
ZDB-GENE-090428-2	80745
ZDB-GENE-090428-3	152273
ZDB-GENE-090429-1	6751
ZDB-GENE-090429-2	319089
ZDB-GENE-090429-3	4641
ZDB-GENE-090501-4	3052
ZDB-GENE-090505-3	1137
ZDB-GENE-090505-4	11160
ZDB-GENE-090506-7	147372
ZDB-GENE-090506-9	8243
ZDB-GENE-090507-4	7846
ZDB-GENE-090508-16	22994
ZDB-GENE-090508-7	84967
ZDB-GENE-090512-5	400954
ZDB-GENE-090512-6	10626
ZDB-GENE-090512-7	8526
ZDB-GENE-090514-1	779
ZDB-GENE-090514-2	8913
ZDB-GENE-090514-3	773
ZDB-GENE-090514-4	774
ZDB-GENE-090514-5	84168
ZDB-GENE-090521-1	3489
ZDB-GENE-090521-2	3489
ZDB-GENE-090521-3	9962
ZDB-GENE-090521-4	137994
ZDB-GENE-090521-5	6867
ZDB-GENE-090527-1	51760
ZDB-GENE-090527-2	83849
ZDB-GENE-090527-3	117579
ZDB-GENE-090529-1	25803
ZDB-GENE-090529-5	2002
ZDB-GENE-090601-1	84258
ZDB-GENE-090601-2	148281
ZDB-GENE-090601-3	148281
ZDB-GENE-090601-4	56953
ZDB-GENE-090601-5	9066
ZDB-GENE-090601-6	9066
ZDB-GENE-090601-7	23208
ZDB-GENE-090603-1	284001
ZDB-GENE-090605-1	9501
ZDB-GENE-090608-1	5126
ZDB-GENE-090608-2	631
ZDB-GENE-090608-3	27253
ZDB-GENE-090609-1	80314
ZDB-GENE-090609-2	80199
ZDB-GENE-090609-4	79633
ZDB-GENE-090609-5	25914
ZDB-GENE-090610-1	658
ZDB-GENE-090611-1	54714
ZDB-GENE-090611-2	1261
ZDB-GENE-090612-1	83690
ZDB-GENE-090612-2	7013
ZDB-GENE-090615-2	57488
ZDB-GENE-090617-1	4810
ZDB-GENE-090617-2	4810
ZDB-GENE-090618-1	10930
ZDB-GENE-090624-2	9145
ZDB-GENE-090624-3	10369
ZDB-GENE-090624-5	113828
ZDB-GENE-090624-6	27128
ZDB-GENE-090626-2	50945
ZDB-GENE-090629-1	90952
ZDB-GENE-090629-2	2157
ZDB-GENE-090630-1	2615
ZDB-GENE-090706-1	8448
ZDB-GENE-090706-2	22895
ZDB-GENE-090706-3	22895
ZDB-GENE-090708-1	11249
ZDB-GENE-090708-2	80731
ZDB-GENE-090708-3	6507
ZDB-GENE-090709-1	129521
ZDB-GENE-090710-4	4900
ZDB-GENE-090713-1	55225
ZDB-GENE-090713-3	54873
ZDB-GENE-090714-1	79957
ZDB-GENE-090715-1	26019
ZDB-GENE-090717-1	127833
ZDB-GENE-090721-1	8631
ZDB-GENE-090728-1	1303
ZDB-GENE-090730-1	1954
ZDB-GENE-090804-1	11215
ZDB-GENE-090805-1	474
ZDB-GENE-090805-2	8600
ZDB-GENE-090805-3	3675
ZDB-GENE-090806-1	642658
ZDB-GENE-090806-2	727957
ZDB-GENE-090806-3	9242
ZDB-GENE-090806-4	100129654
ZDB-GENE-090806-5	150921
ZDB-GENE-090807-1	4066
ZDB-GENE-090807-2	4335
ZDB-GENE-090807-3	7942
ZDB-GENE-090810-1	7023
ZDB-GENE-090811-1	64067
ZDB-GENE-090812-1	114134
ZDB-GENE-090812-3	6720
ZDB-GENE-090812-4	5364
ZDB-GENE-090812-5	83786
ZDB-GENE-090814-1	6925
ZDB-GENE-090814-2	1879
ZDB-GENE-090817-2	145873
ZDB-GENE-090819-1	64857
ZDB-GENE-090821-1	4040
ZDB-GENE-090821-2	2904
ZDB-GENE-090821-3	2911
ZDB-GENE-090821-4	10981
ZDB-GENE-090821-5	134957
ZDB-GENE-090821-6	2915
ZDB-GENE-090821-7	23586
ZDB-GENE-090821-8	23682
ZDB-GENE-090821-9	2915
ZDB-GENE-090824-1	6744
ZDB-GENE-090824-2	58511
ZDB-GENE-090826-2	5894
ZDB-GENE-090827-1	6196
ZDB-GENE-090828-1	10368
ZDB-GENE-090828-2	159195
ZDB-GENE-090828-3	159195
ZDB-GENE-090828-4	79933
ZDB-GENE-090828-5	79933
ZDB-GENE-090831-1	2786
ZDB-GENE-090831-2	5136
ZDB-GENE-090831-3	3745
ZDB-GENE-090831-4	1258
ZDB-GENE-090901-1	63971
ZDB-GENE-090902-2	5137
ZDB-GENE-090908-1	342371
ZDB-GENE-090908-2	80789
ZDB-GENE-090908-3	5091
ZDB-GENE-090908-4	79618
ZDB-GENE-090908-5	23303
ZDB-GENE-090908-6	57449
ZDB-GENE-090909-1	55775
ZDB-GENE-090909-2	47
ZDB-GENE-090914-1	26015
ZDB-GENE-090915-1	6513
ZDB-GENE-090915-4	4360
ZDB-GENE-090915-5	9902
ZDB-GENE-090915-6	126669
ZDB-GENE-090916-1	90952
ZDB-GENE-090916-2	23348
ZDB-GENE-090917-1	220323
ZDB-GENE-090918-1	22871
ZDB-GENE-090918-2	57555
ZDB-GENE-090918-3	57555
ZDB-GENE-090918-4	1804
ZDB-GENE-090918-5	57584
ZDB-GENE-090925-1	57406
ZDB-GENE-090929-1	57697
ZDB-GENE-090929-2	92140
ZDB-GENE-090930-1	9524
ZDB-GENE-090930-2	9094
ZDB-GENE-091001-1	151651
ZDB-GENE-091005-1	23135
ZDB-GENE-091006-1	84687
ZDB-GENE-091006-2	246269
ZDB-GENE-091006-3	346389
ZDB-GENE-091006-4	23301
ZDB-GENE-091008-1	54549
ZDB-GENE-091008-2	23580
ZDB-GENE-091012-1	6584
ZDB-GENE-091013-1	2620
ZDB-GENE-091013-2	203859
ZDB-GENE-091013-3	8045
ZDB-GENE-091013-4	644943
ZDB-GENE-091013-5	7003
ZDB-GENE-091014-1	374378
ZDB-GENE-091014-2	144100
ZDB-GENE-091014-3	154810
ZDB-GENE-091014-4	11228
ZDB-GENE-091015-1	5101
ZDB-GENE-091015-2	5097
ZDB-GENE-091015-3	8798
ZDB-GENE-091015-4	26290
ZDB-GENE-091015-5	56341
ZDB-GENE-091020-1	2790
ZDB-GENE-091020-11	23242
ZDB-GENE-091020-12	2887
ZDB-GENE-091020-13	10926
ZDB-GENE-091020-2	55970
ZDB-GENE-091020-4	2793
ZDB-GENE-091020-5	1124
ZDB-GENE-091020-6	9586
ZDB-GENE-091020-7	23148
ZDB-GENE-091020-8	9238
ZDB-GENE-091021-2	58538
ZDB-GENE-091023-4	2832
ZDB-GENE-091027-1	7046
ZDB-GENE-091027-2	51307
ZDB-GENE-091028-1	7040
ZDB-GENE-091029-1	170589
ZDB-GENE-091030-1	8671
ZDB-GENE-091102-1	59345
ZDB-GENE-091105-1	10752
ZDB-GENE-091106-2	7139
ZDB-GENE-091110-1	157680
ZDB-GENE-091110-2	197131
ZDB-GENE-091110-3	84910
ZDB-GENE-091110-4	4647
ZDB-GENE-091111-3	285973
ZDB-GENE-091111-4	4763
ZDB-GENE-091112-1	201181
ZDB-GENE-091112-15	22997
ZDB-GENE-091112-16	50807
ZDB-GENE-091112-19	57835
ZDB-GENE-091112-2	9401
ZDB-GENE-091112-20	125336
ZDB-GENE-091112-22	5214
ZDB-GENE-091112-24	7224
ZDB-GENE-091112-7	55567
ZDB-GENE-091112-9	399909
ZDB-GENE-091113-15	1184
ZDB-GENE-091113-18	23762
ZDB-GENE-091113-23	10631
ZDB-GENE-091113-24	5530
ZDB-GENE-091113-34	8844
ZDB-GENE-091113-37	80243
ZDB-GENE-091113-38	9312
ZDB-GENE-091113-4	23545
ZDB-GENE-091113-40	57113
ZDB-GENE-091113-41	10730
ZDB-GENE-091113-42	392862
ZDB-GENE-091113-43	421
ZDB-GENE-091113-45	8065
ZDB-GENE-091113-47	57709
ZDB-GENE-091113-48	23277
ZDB-GENE-091113-51	79937
ZDB-GENE-091113-51	85445
ZDB-GENE-091113-52	6198
ZDB-GENE-091113-54	10902
ZDB-GENE-091113-56	78999
ZDB-GENE-091113-6	286
ZDB-GENE-091113-61	56916
ZDB-GENE-091113-62	57462
ZDB-GENE-091113-7	51752
ZDB-GENE-091113-9	11174
ZDB-GENE-091116-1	9991
ZDB-GENE-091116-14	5205
ZDB-GENE-091116-18	90627
ZDB-GENE-091116-25	221178
ZDB-GENE-091116-29	726
ZDB-GENE-091116-31	4704
ZDB-GENE-091116-32	5097
ZDB-GENE-091116-34	11253
ZDB-GENE-091116-39	3836
ZDB-GENE-091116-41	3781
ZDB-GENE-091116-42	22996
ZDB-GENE-091116-44	94030
ZDB-GENE-091116-46	9885
ZDB-GENE-091116-62	9765
ZDB-GENE-091116-69	6541
ZDB-GENE-091116-9	171023
ZDB-GENE-091116-98	9229
ZDB-GENE-091117-1	4747
ZDB-GENE-091117-10	64083
ZDB-GENE-091117-14	53905
ZDB-GENE-091117-14	50506
ZDB-GENE-091117-15	23112
ZDB-GENE-091117-16	256691
ZDB-GENE-091117-17	6869
ZDB-GENE-091117-27	169522
ZDB-GENE-091117-28	5601
ZDB-GENE-091117-3	8622
ZDB-GENE-091117-30	253832
ZDB-GENE-091117-33	266743
ZDB-GENE-091117-38	9514
ZDB-GENE-091117-39	129049
ZDB-GENE-091117-4	27124
ZDB-GENE-091117-41	132789
ZDB-GENE-091117-44	84623
ZDB-GENE-091117-45	219771
ZDB-GENE-091117-46	4957
ZDB-GENE-091117-6	23048
ZDB-GENE-091118-1	1436
ZDB-GENE-091118-102	54714
ZDB-GENE-091118-109	9355
ZDB-GENE-091118-112	51209
ZDB-GENE-091118-114	388228
ZDB-GENE-091118-115	3672
ZDB-GENE-091118-116	79754
ZDB-GENE-091118-118	256472
ZDB-GENE-091118-119	10149
ZDB-GENE-091118-124	10235
ZDB-GENE-091118-127	322
ZDB-GENE-091118-129	8328
ZDB-GENE-091118-13	22854
ZDB-GENE-091118-17	340120
ZDB-GENE-091118-18	64106
ZDB-GENE-091118-20	83478
ZDB-GENE-091118-24	64397
ZDB-GENE-091118-25	22848
ZDB-GENE-091118-26	29801
ZDB-GENE-091118-27	25861
ZDB-GENE-091118-28	55633
ZDB-GENE-091118-34	92999
ZDB-GENE-091118-37	9890
ZDB-GENE-091118-38	146760
ZDB-GENE-091118-4	4168
ZDB-GENE-091118-40	54814
ZDB-GENE-091118-42	2832
ZDB-GENE-091118-44	169966
ZDB-GENE-091118-47	149998
ZDB-GENE-091118-52	3163
ZDB-GENE-091118-54	1264
ZDB-GENE-091118-56	727930
ZDB-GENE-091118-58	81928
ZDB-GENE-091118-61	83871
ZDB-GENE-091118-64	494470
ZDB-GENE-091118-65	2566
ZDB-GENE-091118-67	2984
ZDB-GENE-091118-68	79698
ZDB-GENE-091118-69	51301
ZDB-GENE-091118-70	3673
ZDB-GENE-091118-71	11281
ZDB-GENE-091118-73	151827
ZDB-GENE-091118-79	3768
ZDB-GENE-091118-8	23286
ZDB-GENE-091118-80	51228
ZDB-GENE-091118-82	256714
ZDB-GENE-091118-85	10188
ZDB-GENE-091118-87	57476
ZDB-GENE-091118-88	957
ZDB-GENE-091118-89	54438
ZDB-GENE-091118-9	90102
ZDB-GENE-091118-90	5794
ZDB-GENE-091118-93	23302
ZDB-GENE-091118-94	1069
ZDB-GENE-091118-95	26049
ZDB-GENE-091118-97	55771
ZDB-GENE-091118-98	388403
ZDB-GENE-091120-9	79400
ZDB-GENE-091130-1	113201
ZDB-GENE-091202-2	9911
ZDB-GENE-091202-6	25940
ZDB-GENE-091202-7	57448
ZDB-GENE-091202-8	4052
ZDB-GENE-091204-111	57654
ZDB-GENE-091204-117	27031
ZDB-GENE-091204-120	84662
ZDB-GENE-091204-121	9020
ZDB-GENE-091204-123	10842
ZDB-GENE-091204-124	115209
ZDB-GENE-091204-125	23262
ZDB-GENE-091204-127	26046
ZDB-GENE-091204-128	145173
ZDB-GENE-091204-129	9610
ZDB-GENE-091204-137	85465
ZDB-GENE-091204-140	89766
ZDB-GENE-091204-142	23130
ZDB-GENE-091204-144	55217
ZDB-GENE-091204-145	374395
ZDB-GENE-091204-146	203069
ZDB-GENE-091204-147	9743
ZDB-GENE-091204-151	284119
ZDB-GENE-091204-154	23349
ZDB-GENE-091204-155	55331
ZDB-GENE-091204-156	3001
ZDB-GENE-091204-162	23544
ZDB-GENE-091204-165	153770
ZDB-GENE-091204-17	83986
ZDB-GENE-091204-170	80709
ZDB-GENE-091204-173	23247
ZDB-GENE-091204-176	3673
ZDB-GENE-091204-182	150084
ZDB-GENE-091204-186	30011
ZDB-GENE-091204-187	401207
ZDB-GENE-091204-188	134266
ZDB-GENE-091204-189	26470
ZDB-GENE-091204-19	6363
ZDB-GENE-091204-190	22836
ZDB-GENE-091204-197	223075
ZDB-GENE-091204-198	84261
ZDB-GENE-091204-2	23181
ZDB-GENE-091204-20	84868
ZDB-GENE-091204-201	139378
ZDB-GENE-091204-203	4974
ZDB-GENE-091204-206	51773
ZDB-GENE-091204-207	57805
ZDB-GENE-091204-21	84168
ZDB-GENE-091204-214	388419
ZDB-GENE-091204-217	257068
ZDB-GENE-091204-218	79879
ZDB-GENE-091204-222	220002
ZDB-GENE-091204-223	57565
ZDB-GENE-091204-226	147906
ZDB-GENE-091204-238	254102
ZDB-GENE-091204-239	56911
ZDB-GENE-091204-245	6525
ZDB-GENE-091204-246	389840
ZDB-GENE-091204-253	81544
ZDB-GENE-091204-259	8061
ZDB-GENE-091204-26	2675
ZDB-GENE-091204-264	55578
ZDB-GENE-091204-266	10451
ZDB-GENE-091204-268	6452
ZDB-GENE-091204-269	23625
ZDB-GENE-091204-271	202374
ZDB-GENE-091204-277	9986
ZDB-GENE-091204-279	55181
ZDB-GENE-091204-28	137075
ZDB-GENE-091204-282	90480
ZDB-GENE-091204-283	167359
ZDB-GENE-091204-284	1627
ZDB-GENE-091204-285	7423
ZDB-GENE-091204-286	79782
ZDB-GENE-091204-29	728591
ZDB-GENE-091204-290	3759
ZDB-GENE-091204-292	85457
ZDB-GENE-091204-293	9832
ZDB-GENE-091204-294	221749
ZDB-GENE-091204-296	352909
ZDB-GENE-091204-297	284467
ZDB-GENE-091204-298	25847
ZDB-GENE-091204-300	81605
ZDB-GENE-091204-305	91977
ZDB-GENE-091204-306	56987
ZDB-GENE-091204-308	253461
ZDB-GENE-091204-310	64599
ZDB-GENE-091204-314	54069
ZDB-GENE-091204-317	54033
ZDB-GENE-091204-32	26012
ZDB-GENE-091204-321	5994
ZDB-GENE-091204-322	80223
ZDB-GENE-091204-324	11148
ZDB-GENE-091204-326	4068
ZDB-GENE-091204-329	59271
ZDB-GENE-091204-331	57094
ZDB-GENE-091204-339	1149
ZDB-GENE-091204-345	23682
ZDB-GENE-091204-348	54808
ZDB-GENE-091204-349	54932
ZDB-GENE-091204-352	3003
ZDB-GENE-091204-356	9681
ZDB-GENE-091204-359	57414
ZDB-GENE-091204-365	2556
ZDB-GENE-091204-368	375757
ZDB-GENE-091204-371	105372280
ZDB-GENE-091204-378	6439
ZDB-GENE-091204-379	25777
ZDB-GENE-091204-381	388630
ZDB-GENE-091204-383	644041
ZDB-GENE-091204-385	134549
ZDB-GENE-091204-387	115106
ZDB-GENE-091204-388	341208
ZDB-GENE-091204-394	57096
ZDB-GENE-091204-395	56154
ZDB-GENE-091204-397	66000
ZDB-GENE-091204-398	374864
ZDB-GENE-091204-4	271
ZDB-GENE-091204-400	57101
ZDB-GENE-091204-402	5163
ZDB-GENE-091204-403	594855
ZDB-GENE-091204-407	4709
ZDB-GENE-091204-410	81615
ZDB-GENE-091204-416	54891
ZDB-GENE-091204-417	161779
ZDB-GENE-091204-419	53632
ZDB-GENE-091204-420	7410
ZDB-GENE-091204-424	2054
ZDB-GENE-091204-429	25834
ZDB-GENE-091204-432	5029
ZDB-GENE-091204-433	4922
ZDB-GENE-091204-436	220032
ZDB-GENE-091204-437	23348
ZDB-GENE-091204-439	92558
ZDB-GENE-091204-443	84167
ZDB-GENE-091204-444	114805
ZDB-GENE-091204-448	85379
ZDB-GENE-091204-449	84698
ZDB-GENE-091204-45	286753
ZDB-GENE-091204-452	23198
ZDB-GENE-091204-454	79845
ZDB-GENE-091204-455	5029
ZDB-GENE-091204-457	2825
ZDB-GENE-091204-458	5029
ZDB-GENE-091204-46	146713
ZDB-GENE-091204-460	79574
ZDB-GENE-091204-461	9710
ZDB-GENE-091204-464	8837
ZDB-GENE-091204-465	8897
ZDB-GENE-091204-466	2200
ZDB-GENE-091204-470	9182
ZDB-GENE-091204-471	84173
